id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,torque,horsepower,fuel_type,fuel_efficiency,engine_type
EN0507,VoltDrive 4,19.0,2794.01,Reliable petrol engine.,engine,BrandD,17.4,124.0,"(0.6, 1.24, 0.97)","{'Steel': 70, 'Aluminum': 30}",medium,251.7,244.4,Petrol,21.9,diesel
EN0508,TorqueX 6,12.0,3841.07,Efficient petrol engine.,engine,BrandE,17.42,98.65,"(0.5, 0.76, 1.41)","{'Steel': 60, 'Aluminum': 40}",medium,343.7,173.6,Petrol,11.2,hybrid
EN0509,TorqueX 2,47.0,2231.31,Advanced petrol engine.,engine,BrandB,17.43,177.52,"(0.84, 1.29, 0.78)","{'Steel': 70, 'Aluminum': 30}",medium,215.6,423.9,Petrol,34.0,electric
EN0510,TorqueX 6,31.0,4047.46,Efficient diesel engine.,engine,BrandE,17.58,106.33,"(0.56, 1.08, 0.59)","{'Steel': 60, 'Aluminum': 40}",high,326.7,396.7,Diesel,17.1,diesel
EN0511,PowerCore 6,49.0,1932.41,Reliable petrol engine.,engine,BrandD,17.5,146.69,"(0.51, 0.56, 1.27)","{'Aluminum': 80, 'Titanium': 20}",medium,315.3,159.9,Petrol,45.3,hybrid
EN0512,DieselMax 3,16.0,2052.51,Efficient diesel engine.,engine,BrandE,17.44,147.92,"(0.53, 0.99, 1.42)","{'Aluminum': 80, 'Titanium': 20}",medium,521.0,118.7,Diesel,29.1,electric
EN0513,VoltDrive 2,14.0,4866.39,High-performance electric engine.,engine,BrandD,17.45,149.94,"(0.52, 1.21, 1.48)","{'Copper': 50, 'Steel': 50}",medium,585.2,185.4,Electric,40.0,petrol
EN0514,TorqueX 7,26.0,3486.3,Efficient diesel engine.,engine,BrandC,17.59,104.44,"(0.73, 1.4, 0.85)","{'Copper': 50, 'Steel': 50}",low,459.0,326.0,Diesel,12.4,diesel
EN0515,VoltDrive 2,32.0,3177.28,High-performance hybrid engine.,engine,BrandB,17.45,159.96,"(0.9, 0.6, 1.45)","{'Steel': 75, 'Iron': 25}",low,332.3,365.2,Hybrid,27.0,electric
EN0516,PowerCore 4,1.0,3504.09,High-performance diesel engine.,engine,BrandC,17.48,163.27,"(0.68, 1.3, 1.07)","{'Steel': 70, 'Aluminum': 30}",low,381.2,143.9,Diesel,41.7,petrol
EN0517,PowerCore 5,34.0,2574.78,Reliable petrol engine.,engine,BrandA,17.6,176.88,"(1.23, 0.52, 0.72)","{'Steel': 70, 'Aluminum': 30}",high,250.7,135.1,Petrol,27.2,petrol
EN0518,PowerCore 8,38.0,4585.6,Advanced diesel engine.,engine,BrandC,17.47,135.17,"(0.68, 0.92, 1.13)","{'Steel': 75, 'Iron': 25}",high,555.4,164.6,Diesel,40.9,diesel
EN0519,PowerCore 5,48.0,3463.8,High-performance petrol engine.,engine,BrandA,17.55,118.29,"(1.11, 1.46, 1.23)","{'Aluminum': 80, 'Titanium': 20}",high,310.4,253.9,Petrol,43.4,hybrid
EN0520,DieselMax 9,9.0,4984.67,Efficient petrol engine.,engine,BrandA,17.55,101.15,"(0.83, 1.0, 0.57)","{'Steel': 75, 'Iron': 25}",high,279.1,443.8,Petrol,26.6,hybrid
EN0521,VoltDrive 1,20.0,2645.47,Efficient petrol engine.,engine,BrandC,17.44,163.28,"(0.64, 0.89, 1.39)","{'Steel': 70, 'Aluminum': 30}",high,466.5,450.9,Petrol,32.0,petrol
EN0522,HorsePower 5,38.0,3258.79,Reliable electric engine.,engine,BrandB,17.32,145.44,"(0.62, 1.43, 1.05)","{'Steel': 60, 'Aluminum': 40}",high,214.4,467.0,Electric,48.7,diesel
EN0523,TorqueX 8,13.0,4354.28,Efficient petrol engine.,engine,BrandB,17.52,130.2,"(1.19, 0.68, 1.43)","{'Steel': 60, 'Aluminum': 40}",low,247.1,422.9,Petrol,30.6,electric
EN0524,TorqueX 1,45.0,4901.73,Advanced electric engine.,engine,BrandA,17.47,166.55,"(0.73, 1.36, 1.41)","{'Steel': 60, 'Aluminum': 40}",high,376.1,262.8,Electric,22.8,diesel
EN0525,HorsePower 3,2.0,3532.88,Advanced hybrid engine.,engine,BrandB,17.46,196.7,"(0.59, 1.43, 0.95)","{'Copper': 50, 'Steel': 50}",low,292.3,421.2,Hybrid,14.2,petrol
EN0526,VoltDrive 5,5.0,1989.27,Advanced petrol engine.,engine,BrandE,17.5,173.54,"(1.39, 1.07, 0.87)","{'Copper': 50, 'Steel': 50}",high,312.1,434.6,Petrol,34.0,petrol
EN0527,VoltDrive 2,30.0,2562.58,High-performance diesel engine.,engine,BrandC,17.51,114.16,"(1.12, 1.45, 1.16)","{'Aluminum': 80, 'Titanium': 20}",low,353.7,428.2,Diesel,45.0,petrol
EN0528,VoltDrive 2,43.0,2511.73,Reliable petrol engine.,engine,BrandE,17.51,97.26,"(1.49, 0.91, 1.17)","{'Steel': 60, 'Aluminum': 40}",high,330.6,117.7,Petrol,43.2,diesel
EN0529,HorsePower 1,20.0,2393.49,Efficient diesel engine.,engine,BrandE,17.48,88.42,"(0.69, 1.06, 1.08)","{'Steel': 70, 'Aluminum': 30}",low,380.1,479.7,Diesel,11.0,diesel
EN0530,DieselMax 4,17.0,3628.35,High-performance electric engine.,engine,BrandD,17.38,87.77,"(1.23, 0.93, 1.27)","{'Steel': 70, 'Aluminum': 30}",high,340.6,146.0,Electric,23.2,diesel
EN0531,VoltDrive 7,35.0,3494.54,Efficient hybrid engine.,engine,BrandA,17.49,87.0,"(0.89, 1.28, 0.72)","{'Steel': 75, 'Iron': 25}",medium,507.4,455.8,Hybrid,47.5,petrol
EN0532,DieselMax 3,4.0,2374.0,High-performance hybrid engine.,engine,BrandB,17.55,93.1,"(1.09, 0.57, 0.67)","{'Aluminum': 80, 'Titanium': 20}",low,474.9,105.1,Hybrid,22.0,electric
EN0533,TorqueX 4,15.0,2158.05,Advanced diesel engine.,engine,BrandE,17.31,93.99,"(0.66, 1.32, 1.15)","{'Aluminum': 80, 'Titanium': 20}",high,480.3,311.6,Diesel,14.4,hybrid
EN0534,DieselMax 7,33.0,2441.95,Efficient petrol engine.,engine,BrandE,17.52,112.47,"(1.06, 1.16, 0.98)","{'Steel': 60, 'Aluminum': 40}",medium,220.8,386.3,Petrol,12.2,petrol
EN0535,HorsePower 6,31.0,4138.03,Reliable diesel engine.,engine,BrandD,17.43,82.47,"(0.54, 0.54, 0.68)","{'Steel': 75, 'Iron': 25}",low,381.2,201.2,Diesel,33.5,diesel
EN0536,DieselMax 6,33.0,4841.65,High-performance petrol engine.,engine,BrandC,17.55,198.31,"(0.98, 1.46, 0.68)","{'Steel': 60, 'Aluminum': 40}",high,225.4,336.7,Petrol,45.1,hybrid
EN0537,HorsePower 1,40.0,2384.38,Efficient electric engine.,engine,BrandD,17.57,119.0,"(0.86, 0.65, 0.75)","{'Copper': 50, 'Steel': 50}",low,450.6,282.2,Electric,50.0,electric
EN0538,VoltDrive 6,27.0,2509.21,Advanced hybrid engine.,engine,BrandC,17.56,140.7,"(1.15, 1.08, 1.08)","{'Steel': 70, 'Aluminum': 30}",high,325.7,103.2,Hybrid,11.0,hybrid
EN0539,TorqueX 3,21.0,4506.18,Advanced diesel engine.,engine,BrandE,17.43,189.92,"(0.8, 0.81, 1.14)","{'Steel': 60, 'Aluminum': 40}",high,284.1,242.3,Diesel,23.9,hybrid
EN0540,TorqueX 5,44.0,4326.61,High-performance petrol engine.,engine,BrandB,17.45,96.91,"(0.81, 1.29, 1.47)","{'Aluminum': 80, 'Titanium': 20}",high,304.7,267.1,Petrol,29.3,petrol
EN0541,VoltDrive 4,32.0,4741.4,Advanced electric engine.,engine,BrandE,17.42,92.04,"(1.3, 0.95, 0.83)","{'Steel': 75, 'Iron': 25}",medium,255.4,295.8,Electric,23.2,hybrid
EN0542,HorsePower 5,33.0,3144.04,Advanced hybrid engine.,engine,BrandB,17.47,154.67,"(1.22, 0.99, 1.45)","{'Steel': 60, 'Aluminum': 40}",medium,346.9,344.1,Hybrid,11.4,hybrid
EN0543,PowerCore 5,39.0,3104.75,Reliable electric engine.,engine,BrandC,17.58,122.29,"(0.57, 1.49, 1.09)","{'Aluminum': 80, 'Titanium': 20}",high,544.6,337.1,Electric,41.8,hybrid
EN0544,HorsePower 4,21.0,3159.15,High-performance diesel engine.,engine,BrandE,17.36,92.25,"(0.67, 1.18, 1.18)","{'Steel': 70, 'Aluminum': 30}",low,479.6,103.6,Diesel,35.2,hybrid
EN0545,DieselMax 3,47.0,3730.8,Efficient diesel engine.,engine,BrandB,17.36,117.24,"(1.24, 0.79, 0.75)","{'Aluminum': 80, 'Titanium': 20}",low,496.3,426.6,Diesel,21.1,electric
EN0546,VoltDrive 1,4.0,2240.22,High-performance petrol engine.,engine,BrandD,17.4,129.76,"(0.87, 0.9, 0.78)","{'Steel': 60, 'Aluminum': 40}",high,267.3,224.8,Petrol,29.3,electric
EN0547,VoltDrive 8,34.0,4935.49,Efficient electric engine.,engine,BrandC,17.42,99.48,"(0.98, 0.59, 1.4)","{'Aluminum': 80, 'Titanium': 20}",high,532.4,107.1,Electric,38.3,hybrid
EN0548,VoltDrive 2,15.0,3306.09,Advanced diesel engine.,engine,BrandD,17.46,176.55,"(0.57, 1.11, 1.02)","{'Steel': 75, 'Iron': 25}",low,570.5,100.2,Diesel,44.2,petrol
EN0549,PowerCore 4,46.0,4084.61,High-performance electric engine.,engine,BrandD,17.47,133.26,"(1.14, 1.28, 0.59)","{'Aluminum': 80, 'Titanium': 20}",high,567.6,461.3,Electric,17.4,petrol
EN0550,PowerCore 2,16.0,4753.03,Efficient electric engine.,engine,BrandA,17.58,159.27,"(1.3, 0.99, 0.81)","{'Steel': 75, 'Iron': 25}",medium,278.6,315.0,Electric,35.9,diesel
EN0551,HorsePower 8,11.0,2176.87,Efficient diesel engine.,engine,BrandA,17.39,161.43,"(1.35, 0.95, 1.49)","{'Steel': 75, 'Iron': 25}",high,455.3,429.4,Diesel,39.0,petrol
EN0552,PowerCore 6,21.0,1993.33,High-performance hybrid engine.,engine,BrandD,17.49,132.63,"(0.77, 0.73, 0.63)","{'Steel': 70, 'Aluminum': 30}",low,296.3,141.8,Hybrid,15.7,hybrid
EN0553,DieselMax 7,31.0,3389.62,Advanced petrol engine.,engine,BrandA,17.32,105.27,"(0.8, 1.29, 0.58)","{'Copper': 50, 'Steel': 50}",low,202.6,260.6,Petrol,25.2,electric
EN0554,VoltDrive 5,10.0,2111.88,Advanced hybrid engine.,engine,BrandD,17.31,195.68,"(0.69, 1.37, 0.53)","{'Steel': 70, 'Aluminum': 30}",medium,274.0,444.8,Hybrid,28.8,petrol
EN0555,TorqueX 5,22.0,1627.67,Advanced electric engine.,engine,BrandA,17.44,163.63,"(1.46, 0.6, 1.17)","{'Steel': 60, 'Aluminum': 40}",high,518.9,262.7,Electric,16.4,hybrid
EN0556,DieselMax 3,12.0,3967.83,Reliable electric engine.,engine,BrandE,17.53,139.77,"(1.06, 0.69, 1.4)","{'Steel': 70, 'Aluminum': 30}",high,486.0,498.1,Electric,40.6,electric
EN0557,TorqueX 6,19.0,4607.91,High-performance electric engine.,engine,BrandC,17.52,90.24,"(0.5, 1.35, 1.0)","{'Copper': 50, 'Steel': 50}",low,521.6,240.9,Electric,21.9,hybrid
EN0558,TorqueX 1,8.0,4061.18,Efficient diesel engine.,engine,BrandE,17.35,96.34,"(0.51, 1.25, 1.09)","{'Copper': 50, 'Steel': 50}",medium,581.6,435.8,Diesel,45.3,electric
EN0559,PowerCore 9,12.0,3410.95,Efficient electric engine.,engine,BrandE,17.46,159.37,"(1.06, 1.19, 1.0)","{'Steel': 60, 'Aluminum': 40}",medium,402.4,261.8,Electric,21.3,electric
EN0560,TorqueX 1,40.0,2998.76,Reliable electric engine.,engine,BrandD,17.49,159.52,"(0.62, 1.34, 0.52)","{'Copper': 50, 'Steel': 50}",high,573.2,143.0,Electric,11.6,hybrid
EN0561,PowerCore 1,30.0,3345.58,Reliable hybrid engine.,engine,BrandB,17.44,100.28,"(1.13, 1.21, 0.6)","{'Steel': 75, 'Iron': 25}",low,331.0,339.6,Hybrid,33.8,hybrid
EN0562,HorsePower 9,17.0,1553.14,Advanced petrol engine.,engine,BrandC,17.59,142.04,"(0.91, 0.67, 1.26)","{'Steel': 60, 'Aluminum': 40}",low,278.5,199.8,Petrol,34.6,electric
EN0563,VoltDrive 2,2.0,2642.21,High-performance petrol engine.,engine,BrandA,17.55,129.65,"(1.35, 1.27, 1.3)","{'Steel': 60, 'Aluminum': 40}",low,517.0,131.5,Petrol,30.7,diesel
EN0564,VoltDrive 7,38.0,3536.35,Advanced electric engine.,engine,BrandA,17.39,178.4,"(1.39, 1.12, 0.84)","{'Copper': 50, 'Steel': 50}",low,460.6,140.3,Electric,42.0,electric
EN0565,VoltDrive 5,15.0,2297.58,Efficient electric engine.,engine,BrandD,17.42,91.7,"(0.85, 0.51, 0.99)","{'Copper': 50, 'Steel': 50}",high,252.0,272.0,Electric,48.0,electric
EN0566,DieselMax 6,11.0,2509.66,High-performance petrol engine.,engine,BrandC,17.52,144.97,"(0.82, 1.23, 1.49)","{'Aluminum': 80, 'Titanium': 20}",high,246.7,149.4,Petrol,10.7,diesel
EN0567,HorsePower 1,4.0,2083.21,High-performance diesel engine.,engine,BrandD,17.35,190.88,"(1.01, 0.93, 0.76)","{'Aluminum': 80, 'Titanium': 20}",low,233.7,290.0,Diesel,34.7,diesel
EN0568,HorsePower 1,42.0,2138.46,Reliable petrol engine.,engine,BrandC,17.45,131.62,"(0.74, 0.69, 1.43)","{'Steel': 60, 'Aluminum': 40}",medium,400.8,488.8,Petrol,39.1,electric
EN0569,DieselMax 8,38.0,1688.86,Reliable diesel engine.,engine,BrandD,17.51,148.4,"(1.14, 0.88, 1.25)","{'Copper': 50, 'Steel': 50}",low,578.9,450.7,Diesel,39.8,hybrid
EN0570,DieselMax 4,44.0,2933.54,Reliable hybrid engine.,engine,BrandC,17.33,196.87,"(0.78, 1.07, 0.96)","{'Steel': 70, 'Aluminum': 30}",low,328.8,413.3,Hybrid,27.0,hybrid
EN0571,HorsePower 5,24.0,4203.37,Advanced electric engine.,engine,BrandD,17.33,109.17,"(1.02, 0.89, 0.58)","{'Steel': 75, 'Iron': 25}",low,558.8,427.4,Electric,19.7,diesel
EN0572,VoltDrive 9,25.0,2338.24,High-performance diesel engine.,engine,BrandB,17.46,134.34,"(1.06, 1.4, 1.2)","{'Aluminum': 80, 'Titanium': 20}",high,247.5,329.2,Diesel,45.7,petrol
EN0573,DieselMax 5,3.0,4747.0,High-performance diesel engine.,engine,BrandD,17.38,98.16,"(1.29, 1.27, 1.27)","{'Copper': 50, 'Steel': 50}",medium,506.2,130.4,Diesel,46.6,petrol
EN0574,HorsePower 9,6.0,3381.31,Reliable petrol engine.,engine,BrandD,17.54,192.3,"(0.78, 0.67, 0.87)","{'Steel': 60, 'Aluminum': 40}",high,357.1,100.8,Petrol,20.9,petrol
EN0575,DieselMax 3,21.0,2715.37,Advanced hybrid engine.,engine,BrandE,17.45,105.57,"(0.96, 0.98, 0.58)","{'Copper': 50, 'Steel': 50}",low,351.2,396.1,Hybrid,48.4,petrol
EN0576,VoltDrive 2,3.0,2904.12,Efficient hybrid engine.,engine,BrandE,17.54,121.88,"(1.29, 1.14, 1.4)","{'Steel': 60, 'Aluminum': 40}",low,238.2,323.4,Hybrid,36.9,hybrid
EN0577,HorsePower 8,18.0,3952.99,Advanced petrol engine.,engine,BrandC,17.37,87.95,"(0.85, 1.09, 0.94)","{'Copper': 50, 'Steel': 50}",low,598.3,480.6,Petrol,17.1,electric
EN0578,TorqueX 5,12.0,4306.72,Advanced petrol engine.,engine,BrandC,17.44,143.07,"(0.55, 0.83, 1.25)","{'Steel': 70, 'Aluminum': 30}",medium,468.4,181.6,Petrol,17.1,electric
EN0579,VoltDrive 8,47.0,3806.37,Efficient electric engine.,engine,BrandA,17.34,196.56,"(0.98, 0.63, 1.14)","{'Steel': 70, 'Aluminum': 30}",high,275.1,165.5,Electric,47.7,diesel
EN0580,HorsePower 3,15.0,4987.46,Efficient diesel engine.,engine,BrandD,17.43,163.45,"(0.56, 1.45, 1.43)","{'Aluminum': 80, 'Titanium': 20}",medium,344.6,496.4,Diesel,12.9,petrol
EN0581,TorqueX 8,33.0,2892.89,Advanced electric engine.,engine,BrandB,17.58,148.46,"(1.34, 0.64, 0.65)","{'Steel': 70, 'Aluminum': 30}",high,425.8,486.3,Electric,38.5,petrol
EN0582,HorsePower 6,21.0,2753.51,High-performance petrol engine.,engine,BrandA,17.54,184.69,"(0.55, 0.82, 1.46)","{'Steel': 60, 'Aluminum': 40}",high,489.3,178.3,Petrol,29.9,petrol
EN0583,HorsePower 3,19.0,4229.9,Efficient petrol engine.,engine,BrandE,17.58,192.69,"(0.95, 1.33, 0.68)","{'Copper': 50, 'Steel': 50}",high,340.6,250.2,Petrol,26.1,hybrid
EN0584,TorqueX 6,9.0,3361.13,Reliable hybrid engine.,engine,BrandD,17.46,192.03,"(0.96, 1.25, 0.93)","{'Steel': 60, 'Aluminum': 40}",medium,508.2,247.3,Hybrid,10.4,diesel
EN0585,HorsePower 5,7.0,4359.8,Efficient diesel engine.,engine,BrandC,17.32,145.43,"(1.35, 0.9, 0.95)","{'Copper': 50, 'Steel': 50}",medium,380.4,277.6,Diesel,34.4,diesel
EN0586,HorsePower 3,33.0,3339.51,High-performance hybrid engine.,engine,BrandB,17.59,160.05,"(1.28, 0.65, 1.13)","{'Steel': 75, 'Iron': 25}",medium,231.2,380.1,Hybrid,22.4,hybrid
EN0587,HorsePower 2,48.0,2169.63,Efficient diesel engine.,engine,BrandA,17.33,160.74,"(1.0, 0.5, 1.37)","{'Copper': 50, 'Steel': 50}",high,471.5,149.6,Diesel,22.7,electric
EN0588,HorsePower 1,2.0,3780.19,Advanced diesel engine.,engine,BrandA,17.53,131.23,"(0.62, 1.45, 0.91)","{'Steel': 70, 'Aluminum': 30}",medium,296.6,195.5,Diesel,29.2,hybrid
EN0589,HorsePower 8,4.0,3899.27,High-performance petrol engine.,engine,BrandE,17.47,91.7,"(1.32, 1.33, 0.53)","{'Copper': 50, 'Steel': 50}",high,354.6,217.2,Petrol,44.7,petrol
EN0590,HorsePower 8,38.0,3123.55,High-performance hybrid engine.,engine,BrandA,17.42,179.08,"(1.33, 0.97, 1.5)","{'Steel': 60, 'Aluminum': 40}",medium,439.8,126.7,Hybrid,46.1,hybrid
EN0591,VoltDrive 4,33.0,1718.59,High-performance electric engine.,engine,BrandD,17.53,198.13,"(0.87, 0.65, 1.33)","{'Aluminum': 80, 'Titanium': 20}",medium,303.8,197.0,Electric,12.9,diesel
EN0592,VoltDrive 4,1.0,3693.74,Reliable petrol engine.,engine,BrandB,17.54,196.99,"(1.23, 0.93, 0.53)","{'Steel': 60, 'Aluminum': 40}",high,289.9,154.3,Petrol,15.4,hybrid
EN0593,TorqueX 3,14.0,2972.01,Efficient hybrid engine.,engine,BrandB,17.46,162.62,"(0.58, 1.44, 0.55)","{'Steel': 70, 'Aluminum': 30}",high,280.5,334.5,Hybrid,39.0,petrol
EN0594,DieselMax 4,44.0,3062.72,Advanced diesel engine.,engine,BrandE,17.41,160.81,"(1.08, 1.02, 0.98)","{'Steel': 60, 'Aluminum': 40}",low,403.1,426.0,Diesel,44.9,diesel
EN0595,DieselMax 1,25.0,4624.19,Efficient petrol engine.,engine,BrandC,17.36,156.22,"(0.7, 1.4, 1.02)","{'Steel': 75, 'Iron': 25}",low,488.2,395.6,Petrol,11.1,hybrid
EN0596,PowerCore 9,14.0,1937.87,High-performance diesel engine.,engine,BrandD,17.55,195.17,"(0.61, 0.82, 0.79)","{'Steel': 60, 'Aluminum': 40}",high,221.2,124.1,Diesel,32.8,diesel
EN0597,VoltDrive 9,34.0,3607.18,Reliable electric engine.,engine,BrandC,17.6,159.74,"(1.32, 0.5, 0.97)","{'Steel': 60, 'Aluminum': 40}",high,226.2,335.3,Electric,31.2,hybrid
EN0598,HorsePower 1,2.0,4438.66,High-performance petrol engine.,engine,BrandD,17.49,198.45,"(1.4, 1.19, 1.07)","{'Steel': 70, 'Aluminum': 30}",high,599.3,175.0,Petrol,18.3,hybrid
EN0599,PowerCore 6,48.0,3314.69,Advanced petrol engine.,engine,BrandA,17.43,162.56,"(0.59, 1.26, 0.71)","{'Steel': 60, 'Aluminum': 40}",medium,569.8,222.9,Petrol,35.3,petrol
EN0600,PowerCore 8,28.0,2807.04,Efficient electric engine.,engine,BrandC,17.47,116.16,"(1.01, 1.0, 0.98)","{'Steel': 70, 'Aluminum': 30}",medium,377.4,156.3,Electric,33.0,petrol
EN0601,VoltDrive 1,23.0,2354.06,Advanced electric engine.,engine,BrandE,17.34,193.3,"(0.85, 1.12, 1.0)","{'Steel': 70, 'Aluminum': 30}",medium,281.2,271.9,Electric,34.8,electric
EN0602,HorsePower 8,26.0,1759.18,High-performance hybrid engine.,engine,BrandD,17.42,190.15,"(1.38, 1.22, 1.45)","{'Copper': 50, 'Steel': 50}",high,310.6,310.5,Hybrid,35.8,petrol
EN0603,HorsePower 5,48.0,2925.11,Efficient diesel engine.,engine,BrandC,17.38,169.93,"(1.34, 0.63, 0.57)","{'Steel': 75, 'Iron': 25}",high,338.0,450.0,Diesel,36.0,hybrid
EN0604,TorqueX 2,7.0,3265.07,High-performance hybrid engine.,engine,BrandA,17.48,91.08,"(1.13, 1.16, 0.92)","{'Steel': 75, 'Iron': 25}",high,581.3,327.2,Hybrid,28.3,diesel
EN0605,PowerCore 9,25.0,1651.42,Efficient petrol engine.,engine,BrandD,17.33,150.69,"(0.96, 1.09, 0.97)","{'Copper': 50, 'Steel': 50}",medium,360.1,175.5,Petrol,28.4,petrol
EN0606,HorsePower 1,8.0,1907.97,Efficient diesel engine.,engine,BrandA,17.45,176.51,"(0.92, 0.64, 0.88)","{'Steel': 60, 'Aluminum': 40}",high,299.2,389.8,Diesel,34.6,diesel
EN0607,VoltDrive 2,35.0,4828.02,High-performance petrol engine.,engine,BrandE,17.59,168.69,"(0.94, 1.16, 0.54)","{'Steel': 75, 'Iron': 25}",low,460.6,121.7,Petrol,40.1,diesel
EN0608,DieselMax 6,35.0,4659.27,Efficient electric engine.,engine,BrandE,17.4,80.33,"(0.94, 1.01, 1.14)","{'Copper': 50, 'Steel': 50}",low,434.0,359.9,Electric,22.9,petrol
EN0609,VoltDrive 9,43.0,3764.12,Efficient petrol engine.,engine,BrandA,17.43,91.99,"(1.45, 0.86, 1.38)","{'Steel': 75, 'Iron': 25}",high,403.1,338.6,Petrol,46.3,hybrid
EN0610,PowerCore 4,17.0,2307.86,High-performance diesel engine.,engine,BrandA,17.51,110.3,"(0.67, 1.22, 1.27)","{'Steel': 70, 'Aluminum': 30}",medium,388.9,242.7,Diesel,36.1,diesel
EN0611,HorsePower 8,16.0,4067.38,Efficient electric engine.,engine,BrandB,17.47,140.29,"(1.43, 1.21, 0.78)","{'Copper': 50, 'Steel': 50}",medium,373.2,468.0,Electric,22.1,hybrid
EN0612,PowerCore 3,39.0,2384.34,Reliable hybrid engine.,engine,BrandA,17.41,101.01,"(1.42, 0.86, 0.97)","{'Copper': 50, 'Steel': 50}",low,393.5,385.3,Hybrid,42.0,diesel
EN0613,DieselMax 1,8.0,1999.3,Efficient petrol engine.,engine,BrandB,17.35,128.36,"(0.57, 0.71, 1.4)","{'Steel': 75, 'Iron': 25}",medium,302.6,403.6,Petrol,24.2,petrol
EN0614,VoltDrive 2,8.0,1820.83,Efficient hybrid engine.,engine,BrandD,17.37,183.61,"(1.44, 1.19, 0.8)","{'Steel': 70, 'Aluminum': 30}",high,467.7,272.1,Hybrid,46.5,electric
EN0615,HorsePower 4,8.0,4903.61,Advanced petrol engine.,engine,BrandC,17.42,98.72,"(0.59, 0.82, 1.04)","{'Steel': 75, 'Iron': 25}",low,349.4,217.2,Petrol,28.8,diesel
EN0616,DieselMax 9,9.0,4004.17,High-performance electric engine.,engine,BrandD,17.34,104.11,"(1.38, 0.94, 1.17)","{'Aluminum': 80, 'Titanium': 20}",high,424.3,349.1,Electric,16.7,hybrid
EN0617,HorsePower 1,18.0,4987.76,Advanced diesel engine.,engine,BrandE,17.46,113.99,"(1.03, 1.26, 0.91)","{'Steel': 70, 'Aluminum': 30}",high,366.3,408.9,Diesel,23.5,petrol
EN0618,PowerCore 8,45.0,3471.61,Reliable petrol engine.,engine,BrandE,17.53,150.24,"(0.89, 1.36, 1.48)","{'Copper': 50, 'Steel': 50}",high,361.0,108.4,Petrol,18.6,electric
EN0619,HorsePower 5,36.0,4154.45,High-performance electric engine.,engine,BrandC,17.54,97.56,"(0.69, 0.73, 0.96)","{'Steel': 70, 'Aluminum': 30}",low,547.6,272.6,Electric,12.6,petrol
EN0620,TorqueX 8,15.0,2149.37,High-performance diesel engine.,engine,BrandE,17.33,175.4,"(1.0, 0.95, 1.07)","{'Aluminum': 80, 'Titanium': 20}",low,435.5,299.0,Diesel,20.8,electric
EN0621,VoltDrive 3,22.0,1889.5,Efficient hybrid engine.,engine,BrandB,17.51,150.26,"(1.35, 1.34, 0.55)","{'Steel': 75, 'Iron': 25}",medium,478.3,248.5,Hybrid,44.9,electric
EN0622,DieselMax 3,18.0,2430.63,Reliable petrol engine.,engine,BrandD,17.38,172.54,"(0.81, 1.01, 1.32)","{'Steel': 75, 'Iron': 25}",low,564.2,122.5,Petrol,27.5,petrol
EN0623,VoltDrive 4,2.0,3686.92,High-performance hybrid engine.,engine,BrandB,17.34,172.75,"(0.96, 1.18, 1.11)","{'Steel': 75, 'Iron': 25}",high,431.6,431.6,Hybrid,35.5,hybrid
EN0624,VoltDrive 4,49.0,3731.02,High-performance petrol engine.,engine,BrandB,17.35,91.6,"(1.12, 0.81, 1.34)","{'Steel': 70, 'Aluminum': 30}",high,512.1,320.7,Petrol,18.2,electric
EN0625,TorqueX 1,25.0,2100.65,Advanced hybrid engine.,engine,BrandA,17.36,121.6,"(1.37, 0.8, 1.13)","{'Steel': 60, 'Aluminum': 40}",low,585.8,489.7,Hybrid,37.0,petrol
EN0626,TorqueX 7,41.0,2172.13,Advanced petrol engine.,engine,BrandC,17.32,183.14,"(0.77, 1.41, 0.53)","{'Aluminum': 80, 'Titanium': 20}",high,526.4,137.5,Petrol,29.5,hybrid
EN0627,PowerCore 9,5.0,3891.31,High-performance hybrid engine.,engine,BrandB,17.3,139.91,"(0.65, 1.0, 1.05)","{'Steel': 70, 'Aluminum': 30}",low,391.4,138.7,Hybrid,34.5,petrol
EN0628,VoltDrive 7,44.0,2974.22,High-performance diesel engine.,engine,BrandA,17.48,168.06,"(0.77, 1.33, 0.67)","{'Steel': 75, 'Iron': 25}",medium,527.4,438.5,Diesel,13.1,petrol
EN0629,TorqueX 3,32.0,3215.89,High-performance petrol engine.,engine,BrandC,17.4,145.44,"(1.45, 1.4, 0.83)","{'Steel': 75, 'Iron': 25}",medium,456.6,392.6,Petrol,27.8,hybrid
EN0630,VoltDrive 8,30.0,4504.66,High-performance petrol engine.,engine,BrandA,17.39,162.7,"(1.12, 0.85, 0.72)","{'Steel': 60, 'Aluminum': 40}",low,371.1,305.9,Petrol,24.7,hybrid
EN0631,HorsePower 3,46.0,2250.95,Reliable electric engine.,engine,BrandD,17.39,104.26,"(0.87, 0.97, 0.64)","{'Aluminum': 80, 'Titanium': 20}",high,354.3,452.4,Electric,35.3,electric
EN0632,PowerCore 5,37.0,4598.33,Advanced electric engine.,engine,BrandD,17.51,110.01,"(0.78, 0.99, 1.05)","{'Steel': 75, 'Iron': 25}",high,253.0,184.7,Electric,34.1,petrol
