id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,primary_color
PA4848,Ocean 4,40,34.78,Matte paint.,paint,BrandA,17.5,1.08,"(0.29, 0.22, 0.25)","{'Pigment': 56, 'Solvent': 29, 'Resin': 12}",undefined,8B4513
PA9371,Blackout 2,4,49.17,Premium paint.,paint,BrandA,17.59,1.45,"(0.23, 0.2, 0.28)","{'Pigment': 55, 'Solvent': 24, 'Resin': 13}",medium,F5F5F5
PA8181,Blackout 3,2,34.87,Premium paint.,paint,BrandB,17.5,1.18,"(0.21, 0.29, 0.24)","{'Pigment': 59, 'Solvent': 25, 'Resin': 11}",medium,F5DEB3
PA6106,Sky 6,6,51.12,Glossy paint.,paint,BrandB,17.46,1.15,"(0.27, 0.27, 0.24)","{'Pigment': 58, 'Solvent': 21, 'Resin': 19}",medium,8B4513
PA1538,Frost 3,43,47.23,Matte paint.,paint,BrandA,17.42,1.03,"(0.24, 0.26, 0.3)","{'Pigment': 59, 'Solvent': 22, 'Resin': 20}",low,FF5733
PA8216,Sky 2,38,31.34,High-durability paint.,paint,BrandB,17.48,1.18,"(0.25, 0.26, 0.24)","{'Pigment': 59, 'Solvent': 24, 'Resin': 15}",undefined,D4AF37
PA8498,Blackout 5,50,48.08,High-durability paint.,paint,BrandB,17.57,1.39,"(0.28, 0.21, 0.23)","{'Pigment': 54, 'Solvent': 25, 'Resin': 11}",medium,2980B9
PA2275,Ocean 8,31,51.45,Premium paint.,paint,BrandC,17.53,1.24,"(0.26, 0.26, 0.29)","{'Pigment': 59, 'Solvent': 30, 'Resin': 20}",low,DAA520
PA9192,Frost 3,42,40.08,Matte paint.,paint,BrandA,17.6,1.15,"(0.23, 0.23, 0.27)","{'Pigment': 54, 'Solvent': 29, 'Resin': 13}",low,F5F5F5
PA2793,Sunset 1,36,38.5,Glossy paint.,paint,BrandA,17.51,1.46,"(0.23, 0.23, 0.28)","{'Pigment': 52, 'Solvent': 29, 'Resin': 18}",undefined,F5F5F5
PA6164,Sunset 2,4,53.23,Glossy paint.,paint,BrandB,17.45,1.21,"(0.23, 0.24, 0.21)","{'Pigment': 58, 'Solvent': 25, 'Resin': 13}",high,2F4F4F
PA1425,Ocean 9,49,43.6,Premium paint.,paint,BrandC,17.54,1.25,"(0.26, 0.27, 0.22)","{'Pigment': 52, 'Solvent': 26, 'Resin': 14}",low,2980B9
PA1685,Sunset 6,27,42.77,Glossy paint.,paint,BrandA,17.49,1.35,"(0.21, 0.3, 0.25)","{'Pigment': 60, 'Solvent': 29, 'Resin': 11}",low,FF5733
PA5059,Sky 1,18,44.53,Matte paint.,paint,BrandC,17.56,1.49,"(0.29, 0.21, 0.23)","{'Pigment': 56, 'Solvent': 30, 'Resin': 14}",medium,8B4513
PA6486,Sunset 8,45,39.29,Glossy paint.,paint,BrandB,17.46,1.48,"(0.2, 0.26, 0.22)","{'Pigment': 60, 'Solvent': 28, 'Resin': 17}",low,FF0000
PA4523,Frost 5,12,57.81,High-durability paint.,paint,BrandC,17.42,1.32,"(0.21, 0.24, 0.26)","{'Pigment': 51, 'Solvent': 20, 'Resin': 14}",low,8B4513
PA2692,Sky 7,28,55.26,Premium paint.,paint,BrandB,17.43,1.12,"(0.21, 0.23, 0.28)","{'Pigment': 55, 'Solvent': 22, 'Resin': 11}",undefined,8B4513
PA6669,Sunset 9,17,40.54,Matte paint.,paint,BrandA,17.53,1.06,"(0.24, 0.23, 0.22)","{'Pigment': 57, 'Solvent': 23, 'Resin': 12}",medium,708090
PA2350,Sky 3,11,48.22,High-durability paint.,paint,BrandA,17.44,1.01,"(0.27, 0.26, 0.28)","{'Pigment': 59, 'Solvent': 24, 'Resin': 11}",low,D4AF37
PA2029,Sky 1,38,41.92,Premium paint.,paint,BrandB,17.45,1.48,"(0.25, 0.22, 0.25)","{'Pigment': 59, 'Solvent': 30, 'Resin': 18}",low,F5F5F5
PA4360,Sky 9,31,36.74,Matte paint.,paint,BrandB,17.46,1.12,"(0.23, 0.24, 0.21)","{'Pigment': 51, 'Solvent': 25, 'Resin': 18}",low,FF5733
PA1479,Blackout 7,39,47.01,High-durability paint.,paint,BrandC,17.6,1.21,"(0.24, 0.24, 0.22)","{'Pigment': 56, 'Solvent': 27, 'Resin': 12}",low,2980B9
PA7557,Sky 6,37,47.48,Matte paint.,paint,BrandA,17.45,1.42,"(0.26, 0.22, 0.22)","{'Pigment': 50, 'Solvent': 29, 'Resin': 19}",undefined,FF0000
PA8787,Ocean 8,15,33.97,Glossy paint.,paint,BrandA,17.41,1.27,"(0.28, 0.22, 0.2)","{'Pigment': 52, 'Solvent': 25, 'Resin': 11}",medium,FF5733
PA4724,Frost 7,3,47.02,Matte paint.,paint,BrandC,17.55,1.36,"(0.2, 0.26, 0.22)","{'Pigment': 56, 'Solvent': 26, 'Resin': 18}",undefined,D4AF37
PA2748,Sky 3,25,38.1,High-durability paint.,paint,BrandA,17.52,1.12,"(0.23, 0.21, 0.22)","{'Pigment': 52, 'Solvent': 25, 'Resin': 16}",low,F5DEB3
PA7740,Sky 6,46,30.34,Premium paint.,paint,BrandC,17.43,1.15,"(0.23, 0.28, 0.21)","{'Pigment': 55, 'Solvent': 22, 'Resin': 19}",undefined,F5F5F5
PA5643,Blackout 1,31,57.81,Glossy paint.,paint,BrandB,17.59,1.4,"(0.24, 0.25, 0.29)","{'Pigment': 52, 'Solvent': 30, 'Resin': 15}",high,DAA520
PA2109,Sky 4,31,41.38,Matte paint.,paint,BrandA,17.53,1.22,"(0.29, 0.25, 0.22)","{'Pigment': 55, 'Solvent': 25, 'Resin': 19}",medium,F5DEB3
PA5283,Frost 8,24,56.8,Premium paint.,paint,BrandA,17.5,1.43,"(0.3, 0.25, 0.24)","{'Pigment': 54, 'Solvent': 30, 'Resin': 20}",undefined,FF5733
PA7696,Ocean 5,19,30.19,Glossy paint.,paint,BrandA,17.49,1.11,"(0.2, 0.24, 0.24)","{'Pigment': 57, 'Solvent': 27, 'Resin': 12}",medium,2980B9
PA2685,Ocean 4,46,45.18,Glossy paint.,paint,BrandB,17.56,1.1,"(0.23, 0.24, 0.29)","{'Pigment': 54, 'Solvent': 30, 'Resin': 18}",high,2980B9
PA4807,Frost 9,5,41.89,Matte paint.,paint,BrandA,17.52,1.11,"(0.27, 0.27, 0.27)","{'Pigment': 52, 'Solvent': 24, 'Resin': 14}",high,DAA520
PA3294,Sunset 6,3,38.78,Glossy paint.,paint,BrandC,17.48,1.1,"(0.26, 0.21, 0.3)","{'Pigment': 52, 'Solvent': 27, 'Resin': 16}",low,F5F5F5
PA3185,Blackout 3,31,40.29,Premium paint.,paint,BrandC,17.49,1.45,"(0.2, 0.2, 0.3)","{'Pigment': 59, 'Solvent': 23, 'Resin': 10}",undefined,8B4513
PA8803,Sky 1,43,54.41,High-durability paint.,paint,BrandC,17.47,1.41,"(0.25, 0.21, 0.21)","{'Pigment': 57, 'Solvent': 25, 'Resin': 15}",medium,DAA520
PA1445,Blackout 1,33,35.93,Glossy paint.,paint,BrandC,17.5,1.34,"(0.24, 0.27, 0.23)","{'Pigment': 55, 'Solvent': 26, 'Resin': 10}",medium,8B4513
PA7093,Blackout 2,6,41.66,Premium paint.,paint,BrandC,17.49,1.18,"(0.23, 0.28, 0.22)","{'Pigment': 50, 'Solvent': 29, 'Resin': 17}",medium,DAA520
PA9705,Frost 9,17,32.6,Matte paint.,paint,BrandC,17.47,1.1,"(0.28, 0.2, 0.26)","{'Pigment': 55, 'Solvent': 21, 'Resin': 16}",undefined,2980B9
PA3688,Frost 9,20,51.59,Glossy paint.,paint,BrandB,17.49,1.25,"(0.27, 0.21, 0.3)","{'Pigment': 60, 'Solvent': 29, 'Resin': 10}",high,2980B9
PA4129,Frost 4,46,47.0,Matte paint.,paint,BrandC,17.47,1.16,"(0.29, 0.28, 0.28)","{'Pigment': 52, 'Solvent': 23, 'Resin': 10}",low,F5F5F5
PA2358,Sunset 5,45,51.07,High-durability paint.,paint,BrandA,17.59,1.38,"(0.28, 0.24, 0.25)","{'Pigment': 50, 'Solvent': 26, 'Resin': 20}",high,D4AF37
PA8958,Sunset 6,18,56.97,Premium paint.,paint,BrandC,17.46,1.39,"(0.21, 0.22, 0.27)","{'Pigment': 50, 'Solvent': 23, 'Resin': 16}",undefined,708090
PA3499,Sky 4,28,59.27,Matte paint.,paint,BrandC,17.41,1.25,"(0.22, 0.25, 0.27)","{'Pigment': 54, 'Solvent': 23, 'Resin': 20}",low,D4AF37
PA4272,Frost 1,47,53.43,Matte paint.,paint,BrandA,17.58,1.38,"(0.27, 0.23, 0.29)","{'Pigment': 54, 'Solvent': 27, 'Resin': 10}",low,708090
PA4916,Blackout 8,17,32.68,Matte paint.,paint,BrandB,17.41,1.32,"(0.28, 0.25, 0.28)","{'Pigment': 51, 'Solvent': 29, 'Resin': 19}",high,F5F5F5
PA1285,Sunset 8,16,53.29,High-durability paint.,paint,BrandA,17.48,1.08,"(0.24, 0.24, 0.25)","{'Pigment': 56, 'Solvent': 30, 'Resin': 12}",low,F5DEB3
PA9334,Sky 1,1,52.22,Glossy paint.,paint,BrandC,17.48,1.44,"(0.21, 0.29, 0.29)","{'Pigment': 54, 'Solvent': 22, 'Resin': 10}",medium,708090
PA1503,Sunset 2,10,47.76,Premium paint.,paint,BrandB,17.51,1.23,"(0.24, 0.25, 0.27)","{'Pigment': 52, 'Solvent': 28, 'Resin': 20}",low,FF0000
PA8105,Blackout 6,6,57.61,High-durability paint.,paint,BrandC,17.43,1.44,"(0.21, 0.25, 0.23)","{'Pigment': 50, 'Solvent': 24, 'Resin': 17}",low,D4AF37
PA3442,Sunset 6,29,36.57,Matte paint.,paint,BrandB,17.42,1.11,"(0.21, 0.29, 0.27)","{'Pigment': 56, 'Solvent': 29, 'Resin': 10}",medium,DAA520
PA1081,Sunset 1,9,57.81,Glossy paint.,paint,BrandA,17.44,1.44,"(0.24, 0.26, 0.27)","{'Pigment': 59, 'Solvent': 24, 'Resin': 19}",high,2F4F4F
PA4965,Frost 2,2,45.08,High-durability paint.,paint,BrandA,17.56,1.11,"(0.22, 0.3, 0.28)","{'Pigment': 50, 'Solvent': 24, 'Resin': 14}",undefined,F5DEB3
PA3879,Ocean 9,45,55.61,Glossy paint.,paint,BrandC,17.48,1.5,"(0.23, 0.2, 0.24)","{'Pigment': 52, 'Solvent': 28, 'Resin': 10}",low,FF0000
PA1147,Sunset 1,4,39.19,High-durability paint.,paint,BrandC,17.56,1.4,"(0.2, 0.25, 0.23)","{'Pigment': 51, 'Solvent': 21, 'Resin': 16}",low,F5F5F5
PA5948,Sunset 6,1,40.47,Glossy paint.,paint,BrandA,17.46,1.43,"(0.28, 0.26, 0.24)","{'Pigment': 51, 'Solvent': 26, 'Resin': 18}",high,2980B9
PA3993,Ocean 1,49,41.26,Premium paint.,paint,BrandA,17.45,1.12,"(0.27, 0.23, 0.28)","{'Pigment': 60, 'Solvent': 27, 'Resin': 14}",high,DAA520
PA7189,Sky 3,23,34.48,Matte paint.,paint,BrandA,17.53,1.37,"(0.29, 0.3, 0.23)","{'Pigment': 55, 'Solvent': 20, 'Resin': 12}",low,FF0000
PA7409,Sunset 6,23,39.46,Premium paint.,paint,BrandC,17.43,1.46,"(0.25, 0.2, 0.23)","{'Pigment': 53, 'Solvent': 20, 'Resin': 14}",undefined,DAA520
PA9651,Sunset 4,48,37.09,Premium paint.,paint,BrandB,17.44,1.18,"(0.3, 0.28, 0.27)","{'Pigment': 55, 'Solvent': 25, 'Resin': 13}",undefined,F5DEB3
PA1960,Sunset 4,41,31.45,Glossy paint.,paint,BrandA,17.55,1.19,"(0.2, 0.26, 0.28)","{'Pigment': 60, 'Solvent': 20, 'Resin': 20}",undefined,F5DEB3
PA4615,Sunset 7,33,35.29,Matte paint.,paint,BrandB,17.57,1.11,"(0.21, 0.29, 0.3)","{'Pigment': 58, 'Solvent': 20, 'Resin': 11}",undefined,FF0000
PA7444,Ocean 7,17,45.65,Glossy paint.,paint,BrandB,17.51,1.11,"(0.24, 0.23, 0.28)","{'Pigment': 51, 'Solvent': 28, 'Resin': 20}",high,2980B9
PA1823,Blackout 8,16,42.92,Premium paint.,paint,BrandC,17.43,1.02,"(0.27, 0.22, 0.28)","{'Pigment': 50, 'Solvent': 30, 'Resin': 17}",undefined,2F4F4F
PA7423,Blackout 5,25,41.65,Premium paint.,paint,BrandC,17.54,1.2,"(0.26, 0.23, 0.24)","{'Pigment': 60, 'Solvent': 20, 'Resin': 18}",low,2F4F4F
PA2306,Sky 5,35,55.56,Matte paint.,paint,BrandC,17.46,1.37,"(0.25, 0.22, 0.21)","{'Pigment': 52, 'Solvent': 23, 'Resin': 20}",high,DAA520
PA9241,Frost 9,34,50.85,Matte paint.,paint,BrandA,17.55,1.25,"(0.28, 0.27, 0.22)","{'Pigment': 57, 'Solvent': 28, 'Resin': 14}",undefined,708090
PA6144,Frost 1,38,37.19,Matte paint.,paint,BrandA,17.46,1.02,"(0.22, 0.28, 0.26)","{'Pigment': 58, 'Solvent': 23, 'Resin': 16}",high,8B4513
PA1755,Blackout 5,22,35.62,Premium paint.,paint,BrandA,17.42,1.27,"(0.24, 0.2, 0.23)","{'Pigment': 58, 'Solvent': 27, 'Resin': 14}",undefined,8B4513
PA5380,Blackout 6,18,39.85,Premium paint.,paint,BrandB,17.55,1.04,"(0.27, 0.3, 0.21)","{'Pigment': 57, 'Solvent': 24, 'Resin': 15}",medium,DAA520
PA1821,Blackout 7,36,32.74,Glossy paint.,paint,BrandB,17.54,1.01,"(0.22, 0.3, 0.24)","{'Pigment': 53, 'Solvent': 21, 'Resin': 11}",undefined,FF5733
PA3656,Blackout 7,2,45.66,Glossy paint.,paint,BrandA,17.42,1.36,"(0.22, 0.28, 0.24)","{'Pigment': 52, 'Solvent': 21, 'Resin': 12}",low,F5DEB3
PA6180,Blackout 5,15,30.13,Premium paint.,paint,BrandB,17.55,1.32,"(0.29, 0.26, 0.22)","{'Pigment': 52, 'Solvent': 27, 'Resin': 13}",low,F5DEB3
PA7192,Sky 5,5,59.52,Premium paint.,paint,BrandB,17.51,1.25,"(0.26, 0.27, 0.3)","{'Pigment': 51, 'Solvent': 25, 'Resin': 15}",medium,D4AF37
PA7859,Ocean 3,6,43.65,Glossy paint.,paint,BrandA,17.44,1.06,"(0.29, 0.24, 0.26)","{'Pigment': 55, 'Solvent': 27, 'Resin': 14}",undefined,FF0000
PA6069,Sky 8,7,45.02,Premium paint.,paint,BrandA,17.42,1.06,"(0.27, 0.27, 0.3)","{'Pigment': 52, 'Solvent': 25, 'Resin': 11}",high,DAA520
PA8294,Sky 9,24,55.3,High-durability paint.,paint,BrandB,17.5,1.36,"(0.28, 0.25, 0.27)","{'Pigment': 59, 'Solvent': 20, 'Resin': 16}",undefined,D4AF37
PA3218,Sky 5,45,41.53,Glossy paint.,paint,BrandC,17.6,1.39,"(0.3, 0.24, 0.25)","{'Pigment': 55, 'Solvent': 29, 'Resin': 14}",low,DAA520
PA6998,Frost 3,15,32.64,Premium paint.,paint,BrandA,17.52,1.41,"(0.26, 0.29, 0.23)","{'Pigment': 58, 'Solvent': 25, 'Resin': 13}",low,2F4F4F
PA3413,Ocean 1,29,44.12,Premium paint.,paint,BrandC,17.59,1.27,"(0.28, 0.29, 0.22)","{'Pigment': 52, 'Solvent': 26, 'Resin': 10}",medium,F5DEB3
PA3071,Blackout 8,28,53.73,High-durability paint.,paint,BrandA,17.42,1.18,"(0.2, 0.29, 0.28)","{'Pigment': 54, 'Solvent': 22, 'Resin': 18}",low,D4AF37
PA3261,Sky 6,47,40.54,Matte paint.,paint,BrandB,17.54,1.16,"(0.29, 0.2, 0.24)","{'Pigment': 57, 'Solvent': 30, 'Resin': 20}",undefined,D4AF37
PA3163,Sunset 9,36,50.85,Matte paint.,paint,BrandA,17.49,1.22,"(0.25, 0.26, 0.25)","{'Pigment': 55, 'Solvent': 24, 'Resin': 12}",undefined,8B4513
PA8458,Frost 8,37,51.6,Matte paint.,paint,BrandB,17.54,1.13,"(0.28, 0.22, 0.22)","{'Pigment': 51, 'Solvent': 24, 'Resin': 14}",undefined,2F4F4F
PA5105,Sky 1,39,40.32,Glossy paint.,paint,BrandB,17.57,1.18,"(0.27, 0.22, 0.28)","{'Pigment': 59, 'Solvent': 23, 'Resin': 18}",high,DAA520
PA4515,Frost 4,34,40.22,High-durability paint.,paint,BrandA,17.57,1.0,"(0.3, 0.24, 0.26)","{'Pigment': 51, 'Solvent': 22, 'Resin': 13}",low,F5DEB3
PA4209,Frost 7,21,42.65,High-durability paint.,paint,BrandC,17.54,1.2,"(0.28, 0.26, 0.25)","{'Pigment': 57, 'Solvent': 30, 'Resin': 11}",undefined,708090
PA9811,Ocean 7,27,37.25,Matte paint.,paint,BrandB,17.49,1.38,"(0.25, 0.26, 0.27)","{'Pigment': 57, 'Solvent': 25, 'Resin': 19}",high,8B4513
PA6301,Frost 6,4,42.97,Glossy paint.,paint,BrandA,17.46,1.42,"(0.27, 0.23, 0.25)","{'Pigment': 53, 'Solvent': 30, 'Resin': 19}",low,FF5733
PA2923,Sunset 5,21,43.64,Premium paint.,paint,BrandC,17.49,1.07,"(0.2, 0.27, 0.23)","{'Pigment': 59, 'Solvent': 27, 'Resin': 20}",low,FF0000
PA9878,Frost 2,3,32.87,Matte paint.,paint,BrandC,17.49,1.48,"(0.26, 0.23, 0.3)","{'Pigment': 51, 'Solvent': 22, 'Resin': 15}",undefined,DAA520
PA3724,Sunset 6,1,41.55,High-durability paint.,paint,BrandA,17.46,1.13,"(0.28, 0.3, 0.22)","{'Pigment': 57, 'Solvent': 20, 'Resin': 18}",low,708090
PA1968,Sunset 6,4,53.63,Premium paint.,paint,BrandB,17.56,1.05,"(0.22, 0.3, 0.29)","{'Pigment': 58, 'Solvent': 20, 'Resin': 10}",undefined,FF0000
PA8952,Sky 3,46,59.04,Matte paint.,paint,BrandA,17.48,1.22,"(0.22, 0.23, 0.21)","{'Pigment': 54, 'Solvent': 22, 'Resin': 19}",undefined,708090
PA6406,Blackout 6,8,41.51,Premium paint.,paint,BrandC,17.41,1.31,"(0.22, 0.29, 0.21)","{'Pigment': 52, 'Solvent': 23, 'Resin': 18}",high,2980B9
PA6732,Frost 3,26,59.9,Glossy paint.,paint,BrandB,17.55,1.09,"(0.22, 0.21, 0.23)","{'Pigment': 60, 'Solvent': 29, 'Resin': 11}",low,DAA520
PA5261,Ocean 4,3,52.49,Glossy paint.,paint,BrandB,17.55,1.01,"(0.24, 0.21, 0.22)","{'Pigment': 54, 'Solvent': 25, 'Resin': 13}",medium,F5F5F5
PA8085,Ocean 6,7,41.03,Premium paint.,paint,BrandB,17.52,1.4,"(0.22, 0.24, 0.25)","{'Pigment': 52, 'Solvent': 25, 'Resin': 15}",medium,F5F5F5
PA2029,Ocean 9,12,50.77,Premium paint.,paint,BrandA,17.59,1.04,"(0.23, 0.29, 0.28)","{'Pigment': 53, 'Solvent': 22, 'Resin': 19}",low,DAA520
PA2870,Frost 1,35,53.65,Matte paint.,paint,BrandB,17.5,1.39,"(0.21, 0.2, 0.23)","{'Pigment': 53, 'Solvent': 26, 'Resin': 19}",high,D4AF37
PA6087,Frost 3,19,52.95,Glossy paint.,paint,BrandC,17.54,1.18,"(0.27, 0.25, 0.27)","{'Pigment': 57, 'Solvent': 22, 'Resin': 14}",medium,DAA520
PA6097,Frost 6,7,36.69,Glossy paint.,paint,BrandB,17.57,1.37,"(0.23, 0.28, 0.25)","{'Pigment': 54, 'Solvent': 27, 'Resin': 13}",medium,FF5733
PA7513,Sunset 5,14,35.11,High-durability paint.,paint,BrandB,17.42,1.44,"(0.25, 0.28, 0.21)","{'Pigment': 55, 'Solvent': 27, 'Resin': 10}",low,2980B9
PA4534,Sky 4,3,58.83,Matte paint.,paint,BrandB,17.44,1.05,"(0.21, 0.25, 0.28)","{'Pigment': 55, 'Solvent': 28, 'Resin': 19}",low,FF5733
PA8583,Blackout 7,7,51.18,Matte paint.,paint,BrandA,17.54,1.05,"(0.3, 0.21, 0.21)","{'Pigment': 53, 'Solvent': 26, 'Resin': 14}",low,2F4F4F
PA7543,Sky 3,49,39.18,Glossy paint.,paint,BrandB,17.55,1.07,"(0.24, 0.26, 0.22)","{'Pigment': 58, 'Solvent': 20, 'Resin': 18}",medium,708090
PA7440,Blackout 7,29,53.64,Matte paint.,paint,BrandA,17.58,1.04,"(0.25, 0.29, 0.27)","{'Pigment': 55, 'Solvent': 28, 'Resin': 13}",medium,FF5733
PA9215,Ocean 3,37,43.49,High-durability paint.,paint,BrandA,17.52,1.22,"(0.29, 0.22, 0.27)","{'Pigment': 55, 'Solvent': 26, 'Resin': 10}",high,2980B9
PA2493,Ocean 8,42,53.75,High-durability paint.,paint,BrandC,17.52,1.45,"(0.24, 0.28, 0.23)","{'Pigment': 55, 'Solvent': 20, 'Resin': 17}",high,FF0000
PA9828,Ocean 3,42,39.23,Glossy paint.,paint,BrandC,17.49,1.35,"(0.23, 0.25, 0.23)","{'Pigment': 56, 'Solvent': 23, 'Resin': 20}",high,2F4F4F
PA2848,Frost 8,12,55.31,Glossy paint.,paint,BrandC,17.46,1.39,"(0.24, 0.24, 0.24)","{'Pigment': 60, 'Solvent': 21, 'Resin': 19}",medium,F5DEB3
PA7002,Blackout 1,5,50.94,Glossy paint.,paint,BrandC,17.49,1.12,"(0.27, 0.3, 0.21)","{'Pigment': 51, 'Solvent': 27, 'Resin': 11}",high,F5F5F5
PA6876,Ocean 3,49,39.91,Premium paint.,paint,BrandB,17.48,1.26,"(0.29, 0.28, 0.25)","{'Pigment': 58, 'Solvent': 28, 'Resin': 13}",medium,FF0000
PA8540,Sky 1,48,38.21,Glossy paint.,paint,BrandA,17.6,1.31,"(0.29, 0.3, 0.24)","{'Pigment': 57, 'Solvent': 20, 'Resin': 17}",undefined,2F4F4F
PA2151,Frost 4,28,51.4,Matte paint.,paint,BrandB,17.49,1.21,"(0.22, 0.3, 0.22)","{'Pigment': 50, 'Solvent': 22, 'Resin': 16}",medium,708090
PA7150,Frost 9,7,38.39,Matte paint.,paint,BrandC,17.47,1.01,"(0.24, 0.25, 0.23)","{'Pigment': 53, 'Solvent': 27, 'Resin': 17}",medium,708090
PA2330,Ocean 5,32,56.08,Premium paint.,paint,BrandB,17.55,1.18,"(0.29, 0.27, 0.25)","{'Pigment': 56, 'Solvent': 21, 'Resin': 10}",high,708090
PA6780,Frost 6,46,39.59,Glossy paint.,paint,BrandA,17.59,1.34,"(0.26, 0.24, 0.27)","{'Pigment': 55, 'Solvent': 25, 'Resin': 17}",medium,F5DEB3
PA6246,Blackout 2,32,48.29,High-durability paint.,paint,BrandC,17.49,1.49,"(0.21, 0.29, 0.23)","{'Pigment': 59, 'Solvent': 21, 'Resin': 10}",high,2980B9
PA2847,Ocean 7,3,49.94,High-durability paint.,paint,BrandA,17.45,1.22,"(0.23, 0.22, 0.25)","{'Pigment': 60, 'Solvent': 27, 'Resin': 16}",undefined,2F4F4F
PA5629,Frost 8,9,30.63,Premium paint.,paint,BrandB,17.43,1.02,"(0.21, 0.24, 0.25)","{'Pigment': 53, 'Solvent': 22, 'Resin': 17}",medium,2F4F4F
PA8990,Ocean 3,34,53.27,Premium paint.,paint,BrandB,17.59,1.02,"(0.24, 0.26, 0.21)","{'Pigment': 52, 'Solvent': 21, 'Resin': 18}",low,F5DEB3
PA7943,Sunset 1,17,45.47,Premium paint.,paint,BrandB,17.43,1.32,"(0.28, 0.3, 0.25)","{'Pigment': 60, 'Solvent': 30, 'Resin': 15}",medium,F5DEB3
PA6911,Sunset 5,20,49.69,High-durability paint.,paint,BrandB,17.56,1.15,"(0.23, 0.22, 0.23)","{'Pigment': 57, 'Solvent': 29, 'Resin': 20}",undefined,FF0000
PA4189,Blackout 1,44,58.86,Matte paint.,paint,BrandC,17.46,1.45,"(0.3, 0.24, 0.28)","{'Pigment': 52, 'Solvent': 24, 'Resin': 19}",high,DAA520
PA3744,Frost 2,2,36.78,Matte paint.,paint,BrandC,17.58,1.36,"(0.3, 0.24, 0.26)","{'Pigment': 57, 'Solvent': 20, 'Resin': 19}",low,F5DEB3
PA8710,Blackout 8,43,46.82,Premium paint.,paint,BrandB,17.54,1.16,"(0.25, 0.29, 0.28)","{'Pigment': 53, 'Solvent': 21, 'Resin': 10}",low,FF0000
PA3081,Sunset 9,39,35.09,Glossy paint.,paint,BrandA,17.51,1.45,"(0.26, 0.28, 0.28)","{'Pigment': 57, 'Solvent': 25, 'Resin': 19}",medium,D4AF37
PA8173,Sky 8,2,54.28,Matte paint.,paint,BrandA,17.42,1.4,"(0.21, 0.25, 0.21)","{'Pigment': 58, 'Solvent': 22, 'Resin': 11}",high,D4AF37
PA2345,Blackout 4,21,34.21,Matte paint.,paint,BrandB,17.41,1.21,"(0.22, 0.22, 0.23)","{'Pigment': 52, 'Solvent': 26, 'Resin': 20}",medium,F5DEB3
PA3506,Frost 4,22,53.69,Glossy paint.,paint,BrandB,17.43,1.27,"(0.26, 0.3, 0.22)","{'Pigment': 50, 'Solvent': 23, 'Resin': 13}",low,FF5733
PA4270,Frost 3,10,42.58,Glossy paint.,paint,BrandB,17.59,1.01,"(0.2, 0.2, 0.24)","{'Pigment': 58, 'Solvent': 21, 'Resin': 15}",undefined,708090
PA6286,Ocean 2,43,56.34,Premium paint.,paint,BrandB,17.49,1.47,"(0.26, 0.24, 0.29)","{'Pigment': 53, 'Solvent': 22, 'Resin': 13}",low,D4AF37
PA6074,Frost 5,33,39.38,Premium paint.,paint,BrandB,17.48,1.25,"(0.3, 0.29, 0.26)","{'Pigment': 59, 'Solvent': 24, 'Resin': 15}",undefined,FF0000
PA6015,Blackout 7,42,40.17,Matte paint.,paint,BrandA,17.43,1.34,"(0.27, 0.23, 0.22)","{'Pigment': 55, 'Solvent': 24, 'Resin': 15}",undefined,FF5733
PA8579,Sky 8,27,41.98,Matte paint.,paint,BrandC,17.47,1.13,"(0.28, 0.21, 0.25)","{'Pigment': 55, 'Solvent': 29, 'Resin': 12}",medium,FF0000
PA5644,Sky 8,19,31.28,Matte paint.,paint,BrandC,17.47,1.28,"(0.21, 0.24, 0.29)","{'Pigment': 54, 'Solvent': 23, 'Resin': 12}",undefined,708090
PA7446,Sunset 8,33,58.76,High-durability paint.,paint,BrandC,17.45,1.33,"(0.3, 0.23, 0.22)","{'Pigment': 56, 'Solvent': 30, 'Resin': 18}",undefined,2980B9
PA5838,Sunset 2,35,43.3,Glossy paint.,paint,BrandC,17.59,1.42,"(0.2, 0.3, 0.28)","{'Pigment': 60, 'Solvent': 29, 'Resin': 16}",undefined,F5F5F5
PA1265,Ocean 6,46,35.89,High-durability paint.,paint,BrandB,17.54,1.0,"(0.3, 0.24, 0.27)","{'Pigment': 55, 'Solvent': 20, 'Resin': 11}",low,708090
PA2282,Frost 7,24,51.03,High-durability paint.,paint,BrandB,17.57,1.41,"(0.23, 0.26, 0.28)","{'Pigment': 52, 'Solvent': 23, 'Resin': 17}",undefined,2F4F4F
PA8423,Sky 6,2,40.04,Matte paint.,paint,BrandB,17.49,1.27,"(0.27, 0.2, 0.28)","{'Pigment': 57, 'Solvent': 28, 'Resin': 11}",low,FF5733
PA2987,Ocean 5,27,38.56,Premium paint.,paint,BrandC,17.52,1.31,"(0.26, 0.29, 0.23)","{'Pigment': 58, 'Solvent': 24, 'Resin': 12}",undefined,DAA520
PA4630,Sky 6,40,54.34,Premium paint.,paint,BrandC,17.56,1.17,"(0.23, 0.27, 0.2)","{'Pigment': 58, 'Solvent': 22, 'Resin': 17}",medium,8B4513
PA1651,Blackout 9,16,57.67,Premium paint.,paint,BrandC,17.59,1.28,"(0.25, 0.25, 0.24)","{'Pigment': 60, 'Solvent': 26, 'Resin': 14}",undefined,FF5733
