id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,load_capacity,max_stress,tire_type
TI2630,AllRoad 2,44,123.94,High-performance summer tire.,tire,BrandE,17.44,12.39,"(0.69, 0.76, 0.69)","{'Rubber': 83, 'Steel': 14}",low,402.2,795.2,summer
TI5508,SnowGrip 5,43,103.29,Optimized all_season tire.,tire,BrandE,17.47,14.67,"(0.71, 0.6, 0.67)","{'Rubber': 81, 'Steel': 10}",low,518.7,922.5,all_season
TI1863,AllRoad 6,29,125.53,Durable off_road tire.,tire,BrandD,17.35,12.58,"(0.8, 0.68, 0.69)","{'Rubber': 86, 'Steel': 17}",low,330.8,776.0,off_road
TI3246,TrailRider 9,42,134.13,Reliable summer tire.,tire,BrandE,17.31,11.79,"(0.64, 0.76, 0.71)","{'Rubber': 87, 'Steel': 19}",medium,300.4,715.0,summer
TI2806,SpeedMaster 2,34,135.99,Reliable off_road tire.,tire,BrandC,17.32,13.97,"(0.69, 0.74, 0.64)","{'Rubber': 88, 'Steel': 18}",high,554.5,900.5,off_road
TI4876,TrailRider 6,36,178.96,High-performance summer tire.,tire,BrandD,17.4,12.31,"(0.79, 0.67, 0.71)","{'Rubber': 81, 'Steel': 14}",low,500.1,975.3,summer
TI8253,TrailRider 3,14,133.78,Durable all_season tire.,tire,BrandB,17.35,12.92,"(0.78, 0.71, 0.67)","{'Rubber': 85, 'Steel': 19}",medium,300.8,850.1,all_season
TI7189,EcoTread 2,45,152.75,Durable performance tire.,tire,BrandE,17.32,13.99,"(0.68, 0.69, 0.69)","{'Rubber': 90, 'Steel': 16}",low,358.5,843.9,performance
TI1519,SpeedMaster 6,40,133.64,Durable summer tire.,tire,BrandE,17.38,11.03,"(0.76, 0.68, 0.71)","{'Rubber': 90, 'Steel': 16}",high,395.3,885.6,summer
TI9584,EcoTread 3,5,108.28,High-performance summer tire.,tire,BrandD,17.31,14.78,"(0.73, 0.72, 0.7)","{'Rubber': 80, 'Steel': 16}",low,439.9,766.7,summer
TI5809,AllRoad 5,43,123.44,Reliable all_season tire.,tire,BrandE,17.45,13.18,"(0.61, 0.67, 0.76)","{'Rubber': 87, 'Steel': 13}",low,569.9,734.4,all_season
TI9855,SnowGrip 3,18,134.82,Durable off_road tire.,tire,BrandD,17.54,13.21,"(0.67, 0.73, 0.67)","{'Rubber': 88, 'Steel': 19}",high,405.7,704.6,off_road
TI1514,EcoTread 6,17,170.96,Durable performance tire.,tire,BrandB,17.47,12.14,"(0.7, 0.68, 0.61)","{'Rubber': 85, 'Steel': 18}",medium,490.7,849.1,performance
TI4702,SnowGrip 5,38,151.03,Reliable winter tire.,tire,BrandC,17.35,14.26,"(0.65, 0.62, 0.62)","{'Rubber': 87, 'Steel': 20}",high,449.8,750.4,winter
TI9619,SpeedMaster 4,26,129.21,Durable all_season tire.,tire,BrandC,17.36,14.64,"(0.67, 0.67, 0.66)","{'Rubber': 85, 'Steel': 20}",low,543.0,719.1,all_season
TI5738,AllRoad 8,6,102.34,Optimized performance tire.,tire,BrandD,17.59,14.11,"(0.7, 0.71, 0.65)","{'Rubber': 90, 'Steel': 13}",medium,400.7,923.6,performance
TI6785,EcoTread 1,37,166.14,Durable performance tire.,tire,BrandC,17.55,10.97,"(0.67, 0.78, 0.79)","{'Rubber': 80, 'Steel': 19}",medium,511.6,872.3,performance
TI7284,EcoTread 9,29,135.96,High-performance off_road tire.,tire,BrandE,17.37,12.61,"(0.74, 0.66, 0.7)","{'Rubber': 89, 'Steel': 10}",medium,481.1,845.3,off_road
TI1701,SpeedMaster 2,23,159.37,Optimized performance tire.,tire,BrandB,17.54,14.79,"(0.72, 0.74, 0.73)","{'Rubber': 87, 'Steel': 14}",low,581.1,935.4,performance
TI8295,SnowGrip 4,15,114.67,High-performance summer tire.,tire,BrandE,17.41,14.45,"(0.79, 0.74, 0.7)","{'Rubber': 86, 'Steel': 17}",medium,353.5,999.8,summer
TI8800,SpeedMaster 4,18,140.19,Reliable winter tire.,tire,BrandC,17.36,11.02,"(0.71, 0.73, 0.68)","{'Rubber': 84, 'Steel': 16}",high,326.1,745.5,winter
TI2887,TrailRider 3,49,106.2,Durable winter tire.,tire,BrandE,17.58,13.57,"(0.74, 0.73, 0.72)","{'Rubber': 83, 'Steel': 11}",medium,525.0,939.2,winter
TI1911,SnowGrip 2,45,176.37,Reliable performance tire.,tire,BrandE,17.32,12.16,"(0.72, 0.75, 0.67)","{'Rubber': 85, 'Steel': 13}",low,475.3,852.9,performance
TI5817,SpeedMaster 5,39,190.4,Reliable off_road tire.,tire,BrandB,17.45,14.14,"(0.64, 0.68, 0.7)","{'Rubber': 86, 'Steel': 14}",medium,324.8,889.4,off_road
TI2507,SpeedMaster 7,2,164.66,Optimized winter tire.,tire,BrandA,17.53,13.55,"(0.67, 0.62, 0.67)","{'Rubber': 81, 'Steel': 13}",medium,301.6,925.1,winter
TI1731,SpeedMaster 4,7,176.32,Reliable all_season tire.,tire,BrandE,17.59,13.58,"(0.62, 0.78, 0.79)","{'Rubber': 90, 'Steel': 11}",high,395.5,926.2,all_season
TI2420,AllRoad 6,24,135.68,Durable summer tire.,tire,BrandC,17.51,11.44,"(0.62, 0.77, 0.79)","{'Rubber': 87, 'Steel': 11}",low,425.4,881.4,summer
TI6252,EcoTread 8,50,163.01,Durable winter tire.,tire,BrandB,17.41,13.61,"(0.62, 0.63, 0.66)","{'Rubber': 83, 'Steel': 16}",low,411.1,950.6,winter
TI1504,TrailRider 3,11,106.74,Durable off_road tire.,tire,BrandD,17.38,11.84,"(0.78, 0.76, 0.78)","{'Rubber': 85, 'Steel': 20}",high,510.7,799.3,off_road
TI7801,AllRoad 9,42,163.35,Durable winter tire.,tire,BrandC,17.45,13.05,"(0.7, 0.68, 0.63)","{'Rubber': 88, 'Steel': 13}",medium,365.2,783.0,winter
TI7670,AllRoad 8,14,110.17,Optimized summer tire.,tire,BrandA,17.58,10.12,"(0.63, 0.75, 0.7)","{'Rubber': 81, 'Steel': 19}",low,347.9,714.5,summer
TI9403,TrailRider 8,13,168.16,Durable all_season tire.,tire,BrandD,17.44,10.42,"(0.76, 0.77, 0.61)","{'Rubber': 81, 'Steel': 20}",medium,461.5,744.0,all_season
TI3888,SnowGrip 7,15,181.87,Optimized all_season tire.,tire,BrandE,17.34,14.77,"(0.61, 0.72, 0.64)","{'Rubber': 82, 'Steel': 12}",medium,361.1,862.6,all_season
TI5191,TrailRider 8,50,109.99,Optimized winter tire.,tire,BrandE,17.35,13.16,"(0.61, 0.72, 0.66)","{'Rubber': 81, 'Steel': 10}",medium,430.7,991.0,winter
TI2574,SnowGrip 1,25,172.75,Durable winter tire.,tire,BrandB,17.57,10.48,"(0.72, 0.72, 0.76)","{'Rubber': 81, 'Steel': 19}",high,450.4,749.8,winter
TI6658,AllRoad 9,42,134.8,High-performance off_road tire.,tire,BrandA,17.34,10.16,"(0.61, 0.76, 0.64)","{'Rubber': 81, 'Steel': 15}",low,490.2,726.5,off_road
TI3168,SnowGrip 6,21,198.08,Durable all_season tire.,tire,BrandE,17.36,11.54,"(0.76, 0.65, 0.6)","{'Rubber': 83, 'Steel': 20}",high,333.3,780.7,all_season
TI9424,SpeedMaster 7,28,151.52,Durable off_road tire.,tire,BrandD,17.35,13.38,"(0.63, 0.8, 0.72)","{'Rubber': 82, 'Steel': 19}",low,594.5,893.3,off_road
TI1154,AllRoad 9,36,122.92,Optimized all_season tire.,tire,BrandD,17.58,10.6,"(0.66, 0.79, 0.75)","{'Rubber': 82, 'Steel': 13}",medium,586.1,969.6,all_season
TI4003,TrailRider 1,47,142.47,Reliable performance tire.,tire,BrandA,17.35,13.44,"(0.78, 0.7, 0.63)","{'Rubber': 86, 'Steel': 14}",low,597.9,826.2,performance
TI8190,SnowGrip 4,2,104.69,Optimized winter tire.,tire,BrandD,17.31,14.78,"(0.7, 0.8, 0.76)","{'Rubber': 86, 'Steel': 15}",high,558.1,862.6,winter
TI7098,SnowGrip 5,44,168.33,Reliable summer tire.,tire,BrandB,17.53,12.61,"(0.77, 0.76, 0.64)","{'Rubber': 82, 'Steel': 20}",low,480.4,947.3,summer
TI1484,SnowGrip 4,3,128.31,High-performance performance tire.,tire,BrandB,17.35,10.94,"(0.63, 0.64, 0.69)","{'Rubber': 83, 'Steel': 20}",medium,332.6,847.2,performance
TI5648,EcoTread 7,42,103.62,Durable off_road tire.,tire,BrandB,17.47,10.74,"(0.64, 0.6, 0.66)","{'Rubber': 83, 'Steel': 16}",medium,330.8,955.7,off_road
TI4363,TrailRider 7,24,105.42,Durable off_road tire.,tire,BrandE,17.4,13.69,"(0.7, 0.76, 0.8)","{'Rubber': 87, 'Steel': 12}",low,443.7,748.5,off_road
TI4348,SpeedMaster 5,27,191.2,Reliable winter tire.,tire,BrandE,17.4,14.88,"(0.68, 0.7, 0.69)","{'Rubber': 87, 'Steel': 15}",low,571.5,846.7,winter
TI3794,SpeedMaster 3,36,161.22,High-performance winter tire.,tire,BrandD,17.57,10.4,"(0.66, 0.76, 0.78)","{'Rubber': 88, 'Steel': 12}",medium,505.1,839.1,winter
TI4119,EcoTread 4,23,154.22,Reliable off_road tire.,tire,BrandC,17.54,11.44,"(0.69, 0.69, 0.72)","{'Rubber': 86, 'Steel': 10}",low,400.9,886.4,off_road
TI6976,SnowGrip 5,26,115.12,Optimized performance tire.,tire,BrandC,17.48,14.1,"(0.64, 0.69, 0.63)","{'Rubber': 83, 'Steel': 15}",high,345.8,867.2,performance
TI5772,TrailRider 9,10,130.88,High-performance winter tire.,tire,BrandA,17.38,12.41,"(0.8, 0.78, 0.66)","{'Rubber': 80, 'Steel': 13}",medium,487.0,701.3,winter
TI7958,SnowGrip 5,46,193.02,Durable performance tire.,tire,BrandA,17.4,10.1,"(0.77, 0.75, 0.63)","{'Rubber': 83, 'Steel': 15}",high,300.2,822.1,performance
TI2671,SpeedMaster 8,5,122.73,Optimized all_season tire.,tire,BrandA,17.54,14.98,"(0.76, 0.74, 0.7)","{'Rubber': 89, 'Steel': 15}",medium,594.0,867.3,all_season
TI3665,SnowGrip 1,7,198.29,Optimized performance tire.,tire,BrandA,17.5,14.74,"(0.6, 0.68, 0.75)","{'Rubber': 89, 'Steel': 15}",high,480.2,945.1,performance
TI4503,SpeedMaster 6,6,161.05,Optimized all_season tire.,tire,BrandA,17.51,12.98,"(0.71, 0.69, 0.72)","{'Rubber': 88, 'Steel': 20}",medium,389.7,846.9,all_season
TI1882,TrailRider 9,22,198.44,Optimized performance tire.,tire,BrandC,17.34,12.46,"(0.69, 0.76, 0.67)","{'Rubber': 85, 'Steel': 17}",medium,376.2,993.1,performance
TI8493,EcoTread 5,19,119.64,Optimized off_road tire.,tire,BrandA,17.53,13.05,"(0.64, 0.74, 0.6)","{'Rubber': 81, 'Steel': 12}",low,537.0,755.6,off_road
TI8098,AllRoad 4,2,131.88,High-performance summer tire.,tire,BrandA,17.47,10.32,"(0.78, 0.78, 0.65)","{'Rubber': 88, 'Steel': 11}",medium,467.1,846.2,summer
TI8688,EcoTread 4,24,117.99,Optimized performance tire.,tire,BrandC,17.59,14.77,"(0.64, 0.63, 0.6)","{'Rubber': 86, 'Steel': 10}",medium,306.4,866.2,performance
TI7607,TrailRider 8,29,106.71,High-performance winter tire.,tire,BrandE,17.34,10.84,"(0.76, 0.76, 0.72)","{'Rubber': 80, 'Steel': 19}",low,407.9,800.7,winter
TI3112,SpeedMaster 2,11,133.01,Reliable winter tire.,tire,BrandD,17.39,11.31,"(0.62, 0.61, 0.65)","{'Rubber': 87, 'Steel': 13}",medium,318.4,900.1,winter
TI7561,SnowGrip 2,29,145.38,High-performance off_road tire.,tire,BrandB,17.31,12.56,"(0.7, 0.72, 0.63)","{'Rubber': 90, 'Steel': 18}",high,469.6,793.8,off_road
TI8528,EcoTread 3,12,188.29,Optimized off_road tire.,tire,BrandA,17.39,10.39,"(0.64, 0.69, 0.72)","{'Rubber': 86, 'Steel': 13}",low,559.5,973.0,off_road
TI1071,EcoTread 6,50,125.77,High-performance off_road tire.,tire,BrandC,17.52,10.97,"(0.71, 0.66, 0.69)","{'Rubber': 81, 'Steel': 13}",high,357.2,971.7,off_road
TI7649,SnowGrip 9,30,151.15,Optimized performance tire.,tire,BrandC,17.5,13.1,"(0.62, 0.7, 0.67)","{'Rubber': 88, 'Steel': 10}",low,436.5,963.0,performance
TI2541,SnowGrip 1,14,172.43,Durable summer tire.,tire,BrandD,17.52,14.52,"(0.69, 0.72, 0.65)","{'Rubber': 89, 'Steel': 18}",medium,349.6,841.4,summer
TI8826,TrailRider 1,45,173.28,High-performance all_season tire.,tire,BrandB,17.33,14.65,"(0.6, 0.68, 0.72)","{'Rubber': 89, 'Steel': 13}",high,393.5,921.3,all_season
TI8702,SnowGrip 5,10,199.23,High-performance performance tire.,tire,BrandC,17.46,14.39,"(0.76, 0.76, 0.69)","{'Rubber': 89, 'Steel': 15}",high,467.5,916.8,performance
TI2640,TrailRider 4,50,180.12,Reliable summer tire.,tire,BrandD,17.51,10.09,"(0.7, 0.68, 0.65)","{'Rubber': 80, 'Steel': 14}",high,502.9,937.0,summer
TI1789,TrailRider 3,30,109.45,Reliable winter tire.,tire,BrandB,17.37,13.85,"(0.72, 0.64, 0.73)","{'Rubber': 89, 'Steel': 20}",high,571.6,852.0,winter
TI1810,SpeedMaster 2,36,181.38,Optimized summer tire.,tire,BrandA,17.51,14.58,"(0.73, 0.65, 0.73)","{'Rubber': 80, 'Steel': 14}",high,344.0,981.2,summer
TI5815,SpeedMaster 8,35,186.46,Optimized all_season tire.,tire,BrandB,17.44,14.47,"(0.6, 0.71, 0.75)","{'Rubber': 82, 'Steel': 10}",high,418.1,912.0,all_season
TI5382,TrailRider 1,34,161.81,Reliable summer tire.,tire,BrandB,17.48,14.31,"(0.63, 0.67, 0.73)","{'Rubber': 81, 'Steel': 10}",low,581.1,707.6,summer
TI1628,AllRoad 6,48,190.02,Optimized performance tire.,tire,BrandC,17.44,14.05,"(0.74, 0.75, 0.69)","{'Rubber': 86, 'Steel': 13}",high,368.5,714.5,performance
TI6159,EcoTread 6,23,194.37,Durable summer tire.,tire,BrandA,17.56,10.77,"(0.72, 0.69, 0.78)","{'Rubber': 85, 'Steel': 12}",high,361.3,823.7,summer
TI6457,EcoTread 3,37,139.61,Durable performance tire.,tire,BrandC,17.56,11.98,"(0.72, 0.62, 0.64)","{'Rubber': 80, 'Steel': 18}",low,463.4,729.5,performance
TI6403,AllRoad 3,22,163.7,Reliable all_season tire.,tire,BrandC,17.58,11.73,"(0.77, 0.79, 0.65)","{'Rubber': 90, 'Steel': 18}",high,437.2,701.9,all_season
TI5954,AllRoad 1,38,149.63,Reliable summer tire.,tire,BrandE,17.51,11.46,"(0.79, 0.73, 0.69)","{'Rubber': 89, 'Steel': 19}",high,308.0,781.8,summer
TI5951,TrailRider 8,23,106.53,Reliable performance tire.,tire,BrandC,17.4,10.32,"(0.65, 0.7, 0.71)","{'Rubber': 86, 'Steel': 15}",high,439.8,803.6,performance
TI9099,SpeedMaster 4,30,141.68,Optimized performance tire.,tire,BrandC,17.57,12.18,"(0.66, 0.62, 0.73)","{'Rubber': 88, 'Steel': 13}",high,311.5,973.1,performance
TI1463,AllRoad 7,18,144.26,Reliable summer tire.,tire,BrandE,17.33,14.93,"(0.74, 0.78, 0.73)","{'Rubber': 85, 'Steel': 20}",high,376.2,871.7,summer
TI3301,SnowGrip 6,34,173.98,Durable performance tire.,tire,BrandB,17.47,12.28,"(0.67, 0.66, 0.77)","{'Rubber': 81, 'Steel': 15}",high,479.5,737.8,performance
TI6763,EcoTread 2,1,105.05,Reliable winter tire.,tire,BrandA,17.34,10.79,"(0.65, 0.63, 0.8)","{'Rubber': 90, 'Steel': 18}",low,567.9,793.1,winter
TI5009,SnowGrip 6,20,159.62,High-performance off_road tire.,tire,BrandE,17.35,12.58,"(0.64, 0.69, 0.7)","{'Rubber': 87, 'Steel': 15}",medium,355.4,801.6,off_road
TI7381,TrailRider 4,50,144.61,Durable all_season tire.,tire,BrandE,17.44,12.42,"(0.71, 0.62, 0.68)","{'Rubber': 90, 'Steel': 11}",high,400.4,930.6,all_season
TI4750,EcoTread 5,2,102.26,Durable off_road tire.,tire,BrandD,17.38,12.17,"(0.77, 0.66, 0.61)","{'Rubber': 84, 'Steel': 10}",low,516.6,848.8,off_road
TI6435,TrailRider 4,35,179.65,Durable summer tire.,tire,BrandC,17.36,12.07,"(0.69, 0.75, 0.63)","{'Rubber': 85, 'Steel': 11}",low,364.7,901.2,summer
TI8827,TrailRider 2,9,123.24,Optimized off_road tire.,tire,BrandC,17.34,12.65,"(0.73, 0.68, 0.73)","{'Rubber': 88, 'Steel': 19}",low,497.6,830.1,off_road
TI8873,SpeedMaster 6,20,183.43,High-performance all_season tire.,tire,BrandA,17.44,10.81,"(0.79, 0.68, 0.72)","{'Rubber': 80, 'Steel': 17}",high,368.3,793.8,all_season
TI3817,TrailRider 2,13,146.69,Optimized summer tire.,tire,BrandE,17.37,11.53,"(0.79, 0.66, 0.62)","{'Rubber': 83, 'Steel': 10}",medium,309.1,982.6,summer
TI6275,SnowGrip 3,17,124.78,Optimized all_season tire.,tire,BrandD,17.6,14.45,"(0.8, 0.66, 0.7)","{'Rubber': 86, 'Steel': 16}",low,445.1,951.4,all_season
TI6606,SnowGrip 4,25,167.23,High-performance winter tire.,tire,BrandC,17.39,13.35,"(0.7, 0.7, 0.63)","{'Rubber': 84, 'Steel': 13}",low,403.9,775.4,winter
TI8247,EcoTread 6,11,174.27,Optimized summer tire.,tire,BrandD,17.38,10.91,"(0.68, 0.78, 0.61)","{'Rubber': 85, 'Steel': 16}",medium,342.2,805.7,summer
TI1582,SpeedMaster 2,13,158.05,Durable summer tire.,tire,BrandC,17.32,11.5,"(0.71, 0.78, 0.65)","{'Rubber': 85, 'Steel': 10}",low,405.4,822.5,summer
TI4457,SnowGrip 6,1,186.34,Optimized summer tire.,tire,BrandB,17.41,13.06,"(0.71, 0.74, 0.71)","{'Rubber': 82, 'Steel': 11}",medium,356.3,853.6,summer
TI4019,AllRoad 4,5,161.9,Reliable winter tire.,tire,BrandE,17.57,10.55,"(0.63, 0.64, 0.69)","{'Rubber': 82, 'Steel': 20}",high,419.1,804.4,winter
TI9915,SnowGrip 5,3,154.88,High-performance winter tire.,tire,BrandD,17.34,10.1,"(0.68, 0.79, 0.62)","{'Rubber': 84, 'Steel': 16}",high,381.3,929.0,winter
TI9271,EcoTread 1,27,162.4,Optimized summer tire.,tire,BrandC,17.42,12.07,"(0.73, 0.79, 0.77)","{'Rubber': 83, 'Steel': 18}",medium,369.3,723.5,summer
TI1032,TrailRider 7,19,161.45,Optimized summer tire.,tire,BrandA,17.58,14.25,"(0.68, 0.68, 0.73)","{'Rubber': 82, 'Steel': 18}",low,380.2,747.7,summer
TI2082,SnowGrip 5,10,183.59,Optimized summer tire.,tire,BrandB,17.46,10.83,"(0.71, 0.77, 0.77)","{'Rubber': 80, 'Steel': 10}",high,550.2,927.8,summer
TI2911,AllRoad 4,15,170.2,Durable all_season tire.,tire,BrandA,17.54,12.71,"(0.71, 0.75, 0.63)","{'Rubber': 85, 'Steel': 16}",high,315.3,780.4,all_season
TI5763,EcoTread 5,33,119.07,Reliable all_season tire.,tire,BrandD,17.45,14.58,"(0.77, 0.7, 0.7)","{'Rubber': 90, 'Steel': 16}",high,304.2,778.9,all_season
TI7492,EcoTread 1,26,105.52,Durable winter tire.,tire,BrandB,17.44,10.9,"(0.65, 0.8, 0.76)","{'Rubber': 87, 'Steel': 11}",medium,381.2,937.0,winter
TI6326,EcoTread 6,39,185.68,High-performance all_season tire.,tire,BrandB,17.34,11.46,"(0.71, 0.77, 0.68)","{'Rubber': 80, 'Steel': 12}",medium,300.8,729.0,all_season
TI3877,AllRoad 7,32,106.52,Optimized off_road tire.,tire,BrandE,17.57,14.57,"(0.67, 0.78, 0.69)","{'Rubber': 86, 'Steel': 13}",medium,589.6,802.2,off_road
TI6633,TrailRider 2,27,149.55,Durable winter tire.,tire,BrandD,17.51,12.17,"(0.66, 0.64, 0.63)","{'Rubber': 82, 'Steel': 10}",high,424.1,963.0,winter
TI2358,EcoTread 8,9,143.85,Durable summer tire.,tire,BrandA,17.46,10.38,"(0.76, 0.77, 0.79)","{'Rubber': 89, 'Steel': 12}",medium,402.9,775.3,summer
TI4217,AllRoad 3,9,150.35,High-performance winter tire.,tire,BrandA,17.41,14.44,"(0.75, 0.79, 0.62)","{'Rubber': 85, 'Steel': 13}",high,418.9,955.1,winter
TI6632,SpeedMaster 9,47,137.7,Reliable off_road tire.,tire,BrandA,17.53,14.62,"(0.75, 0.62, 0.8)","{'Rubber': 86, 'Steel': 16}",medium,538.6,926.8,off_road
TI7277,SpeedMaster 7,43,159.61,High-performance off_road tire.,tire,BrandB,17.6,11.3,"(0.75, 0.78, 0.72)","{'Rubber': 83, 'Steel': 11}",high,493.5,980.6,off_road
TI8368,SnowGrip 1,21,152.16,Optimized off_road tire.,tire,BrandB,17.32,14.19,"(0.72, 0.8, 0.64)","{'Rubber': 90, 'Steel': 19}",high,421.2,718.4,off_road
TI3363,SnowGrip 7,37,121.31,High-performance all_season tire.,tire,BrandC,17.56,14.32,"(0.62, 0.69, 0.75)","{'Rubber': 85, 'Steel': 13}",high,506.6,763.2,all_season
TI4224,SpeedMaster 5,29,187.44,Durable winter tire.,tire,BrandC,17.42,10.07,"(0.66, 0.74, 0.71)","{'Rubber': 85, 'Steel': 11}",medium,514.2,834.3,winter
TI8118,EcoTread 3,13,159.43,High-performance summer tire.,tire,BrandA,17.41,12.97,"(0.61, 0.61, 0.71)","{'Rubber': 85, 'Steel': 13}",medium,385.0,750.7,summer
TI2405,SnowGrip 8,15,149.02,Durable summer tire.,tire,BrandC,17.37,14.04,"(0.63, 0.73, 0.73)","{'Rubber': 83, 'Steel': 11}",low,425.9,733.4,summer
TI9517,SpeedMaster 3,23,118.75,Durable performance tire.,tire,BrandC,17.38,12.98,"(0.61, 0.77, 0.71)","{'Rubber': 85, 'Steel': 14}",medium,498.4,960.1,performance
TI3445,AllRoad 4,7,144.87,Optimized winter tire.,tire,BrandE,17.56,14.46,"(0.74, 0.72, 0.75)","{'Rubber': 80, 'Steel': 17}",medium,465.1,857.1,winter
TI3735,TrailRider 7,14,196.24,Durable winter tire.,tire,BrandD,17.46,10.57,"(0.6, 0.78, 0.68)","{'Rubber': 87, 'Steel': 11}",medium,307.0,979.0,winter
TI6676,EcoTread 3,31,124.38,High-performance off_road tire.,tire,BrandA,17.52,14.92,"(0.79, 0.74, 0.79)","{'Rubber': 81, 'Steel': 14}",high,576.1,709.8,off_road
TI8523,EcoTread 4,42,193.67,Durable winter tire.,tire,BrandD,17.33,13.38,"(0.67, 0.78, 0.75)","{'Rubber': 83, 'Steel': 17}",medium,316.1,810.1,winter
TI9768,AllRoad 1,22,106.41,Reliable off_road tire.,tire,BrandE,17.5,13.8,"(0.63, 0.78, 0.6)","{'Rubber': 86, 'Steel': 13}",medium,470.8,733.9,off_road
TI4131,EcoTread 7,37,169.78,High-performance all_season tire.,tire,BrandD,17.44,12.09,"(0.76, 0.74, 0.7)","{'Rubber': 89, 'Steel': 14}",low,542.7,802.1,all_season
TI7715,SpeedMaster 7,42,164.8,Optimized summer tire.,tire,BrandC,17.53,10.53,"(0.74, 0.75, 0.6)","{'Rubber': 88, 'Steel': 17}",medium,549.5,810.7,summer
TI8594,TrailRider 8,23,199.81,High-performance off_road tire.,tire,BrandE,17.42,10.94,"(0.71, 0.78, 0.79)","{'Rubber': 82, 'Steel': 10}",low,564.6,830.9,off_road
TI4744,EcoTread 4,27,135.67,Reliable winter tire.,tire,BrandA,17.56,13.57,"(0.74, 0.69, 0.78)","{'Rubber': 85, 'Steel': 18}",medium,593.3,711.0,winter
TI9766,TrailRider 3,37,194.48,Optimized performance tire.,tire,BrandD,17.34,11.82,"(0.69, 0.79, 0.79)","{'Rubber': 80, 'Steel': 11}",high,591.4,958.2,performance
TI3622,AllRoad 8,22,187.64,High-performance performance tire.,tire,BrandD,17.46,14.2,"(0.65, 0.77, 0.67)","{'Rubber': 83, 'Steel': 18}",medium,339.3,726.9,performance
TI3629,SpeedMaster 4,6,111.56,Optimized all_season tire.,tire,BrandA,17.52,10.84,"(0.73, 0.62, 0.64)","{'Rubber': 82, 'Steel': 17}",low,375.4,885.9,all_season
TI5301,SnowGrip 1,25,141.78,Optimized winter tire.,tire,BrandD,17.51,11.18,"(0.62, 0.78, 0.6)","{'Rubber': 84, 'Steel': 18}",low,355.4,952.0,winter
TI4022,TrailRider 3,26,183.55,High-performance off_road tire.,tire,BrandA,17.33,12.95,"(0.77, 0.78, 0.65)","{'Rubber': 90, 'Steel': 18}",high,314.2,752.4,off_road
TI8984,SnowGrip 5,21,195.67,High-performance winter tire.,tire,BrandC,17.41,11.95,"(0.65, 0.66, 0.74)","{'Rubber': 89, 'Steel': 12}",medium,513.1,774.5,winter
TI5055,EcoTread 9,45,116.04,Reliable summer tire.,tire,BrandE,17.36,13.34,"(0.8, 0.76, 0.71)","{'Rubber': 89, 'Steel': 16}",low,514.7,779.4,summer
TI5583,EcoTread 8,8,120.94,Durable performance tire.,tire,BrandE,17.33,12.7,"(0.62, 0.8, 0.65)","{'Rubber': 89, 'Steel': 16}",medium,410.2,869.8,performance
TI8604,EcoTread 5,32,187.98,Reliable all_season tire.,tire,BrandB,17.55,14.3,"(0.78, 0.65, 0.65)","{'Rubber': 86, 'Steel': 16}",medium,388.1,896.8,all_season
TI3351,EcoTread 1,31,123.35,Durable winter tire.,tire,BrandB,17.44,10.84,"(0.8, 0.79, 0.61)","{'Rubber': 84, 'Steel': 13}",low,332.1,735.4,winter
TI3379,SnowGrip 1,45,133.94,Durable summer tire.,tire,BrandC,17.59,10.38,"(0.78, 0.61, 0.6)","{'Rubber': 86, 'Steel': 13}",medium,411.7,870.9,summer
TI7854,SnowGrip 6,15,194.89,Durable performance tire.,tire,BrandB,17.42,14.94,"(0.67, 0.79, 0.78)","{'Rubber': 86, 'Steel': 15}",high,439.6,751.9,performance
TI6058,TrailRider 1,5,158.3,Optimized all_season tire.,tire,BrandB,17.6,10.55,"(0.61, 0.72, 0.74)","{'Rubber': 83, 'Steel': 10}",medium,587.3,880.3,all_season
TI4578,EcoTread 4,8,135.26,Durable all_season tire.,tire,BrandD,17.42,11.01,"(0.64, 0.73, 0.62)","{'Rubber': 84, 'Steel': 18}",medium,411.1,901.7,all_season
TI9793,EcoTread 8,41,156.68,Durable all_season tire.,tire,BrandA,17.34,14.62,"(0.66, 0.8, 0.75)","{'Rubber': 83, 'Steel': 13}",low,443.1,708.8,all_season
TI2341,EcoTread 4,8,102.34,Durable all_season tire.,tire,BrandB,17.52,12.81,"(0.77, 0.72, 0.72)","{'Rubber': 86, 'Steel': 16}",high,467.3,956.2,all_season
TI5971,SnowGrip 4,36,124.93,Optimized winter tire.,tire,BrandC,17.32,12.0,"(0.65, 0.62, 0.68)","{'Rubber': 84, 'Steel': 13}",high,414.0,919.0,winter
TI9011,TrailRider 7,2,146.03,Reliable all_season tire.,tire,BrandE,17.46,12.45,"(0.67, 0.71, 0.78)","{'Rubber': 81, 'Steel': 19}",medium,567.9,927.5,all_season
TI4378,AllRoad 7,12,146.95,High-performance summer tire.,tire,BrandA,17.47,11.54,"(0.62, 0.77, 0.73)","{'Rubber': 82, 'Steel': 19}",high,487.2,752.8,summer
TI5985,SpeedMaster 6,10,153.66,Durable winter tire.,tire,BrandE,17.59,12.79,"(0.67, 0.78, 0.73)","{'Rubber': 88, 'Steel': 15}",medium,323.6,790.7,winter
